"REG_CODE";"REG_LIBELLE";"DEP_CODE";"DEP_LIBELLE";"COMM";"TYPE_DAU";"NUM_DAU";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"DATE_REELLE_DAACT";"AN_DEPOT";"DR_DEPOT";"DPC_AUT";"DPC_DOC";"DPC_DERN";"APE_DEM";"CJ_DEM";"DENOM_DEM";"SIREN_DEM";"SIRET_DEM";"CODPOST_DEM";"LOCALITE_DEM";"REC_ARCHI";"ADR_NUM_TER";"ADR_LIBVOIE_TER";"ADR_LIEUDIT_TER";"ADR_LOCALITE_TER";"ADR_CODPOST_TER";"SEC_CADASTRE1";"NUM_CADASTRE1";"SEC_CADASTRE2";"NUM_CADASTRE2";"SEC_CADASTRE3";"NUM_CADASTRE3";"SUPERFICIE_TERRAIN";"ZONE_OP";"NATURE_PROJET_DECLAREE";"NATURE_PROJET_COMPLETEE";"DESTINATION_PRINCIPALE";"TYPE_TRANSFO_PRINCIPAL";"TYPE_PRINCIP_LOCAUX_TRANSFORMES";"I_EXTENSION";"I_SURELEVATION";"I_NIVSUPP";"NB_NIV_MAX";"NB_CHAMBRES";"SURF_HAB_AVANT";"SURF_HAB_CREEE";"SURF_HAB_ISSUE_TRANSFO";"SURF_HAB_DEMOLIE";"SURF_HAB_TRANSFORMEE";"SURF_LOC_AVANT";"SURF_LOC_CREEE";"SURF_LOC_ISSUE_TRANSFO";"SURF_LOC_DEMOLIE";"SURF_LOC_TRANSFORMEE";"SURF_AUTR_AVANT";"SURF_AUTR_CREEE";"SURF_AUTR_ISSUE_TRANSFO";"SURF_AUTR_DEMOLIE";"SURF_AUTR_TRANSFORMEE";"SURF_COM_AVANT";"SURF_COM_CREEE";"SURF_COM_ISSUE_TRANSFO";"SURF_COM_DEMOLIE";"SURF_COM_TRANSFORMEE";"SURF_AGR_AVANT";"SURF_AGR_CREEE";"SURF_AGR_ISSUE_TRANSFO";"SURF_AGR_DEMOLIE";"SURF_AGR_TRANSFORMEE";"SURF_PUB_AVANT";"SURF_PUB_CREEE";"SURF_PUB_ISSUE_TRANSFO";"SURF_PUB_DEMOLIE";"SURF_PUB_TRANSFORMEE";"TYPE_SERVICE_PUBLIC"
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100415A9120";2;"2015-11-12";;;2015;;"2015-11";;"2015-11";"35.11Z";5599;"ELECTRICITE DE FRANCE";"552081317";"55208131726989";"01500";"AMBERIEU-EN-BUGEY";"false";;"RUE DU TIRET";;"AMBERIEU-EN-BUGEY";"01500";"AX";"27";;;;;3920;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100416A9010";2;"2016-02-25";;;2016;;"2016-02";;"2016-02";"35.11Z";5599;"ELECTRICITE DE FRANCE";"552081317";"55208131726989";"01500";"AMBERIEU-EN-BUGEY";"false";;;"SUR MOLLON";"AMBERIEU-EN-BUGEY";"01500";"AX";"32";;;;;863;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100416A9014";2;"2016-03-02";;;2016;;"2016-03";;"2016-03";"35.11Z";5599;"ELECTRICITE DE FRANCE";"552081317";"55208131726989";"01000";"BOURG-EN-BRESSE";"false";;"RUE DES METIERS";;"AMBERIEU-EN-BUGEY";"01500";"AK";"486";;;;;3263;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100416A9016";2;"2016-03-02";;;2016;;"2016-03";;"2016-03";;;;;;"01640";"ST JEAN LE VIEUX";"false";;"15 RUE LOUIS ARMAND";;"AMBERIEU-EN-BUGEY";"01 50";"BS";"175";;;;;1019;4;2;2;1;3;1;"false";"false";"false";0;0;66;0;0;0;66;66;0;66;0;0;66;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100416A9088";6;"2016-07-29";"2016-07-29";"2016-09-05";2016;;"2016-07";"2019-11";"2019-11";;;;;;"01640";"JUJURIEUX";"false";"78";"AVENUE DU GENERAL SARRAIL";;"AMBERIEU-EN-BUGEY";"01 50";"BT";"370";;;;;275;4;2;2;1;3;1;"true";"false";"false";0;0;42;0;0;0;42;0;0;42;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100416A9105";2;"2016-11-03";;;2016;;"2016-11";;"2016-11";"35.13Z";5699;"ELECTRICITE RESEAU DISTRIBUTION FRANCE";"444608442";"44460844200026";"01500";"AMBERIEU-EN-BUGEY";"false";"73";"AVENU ROGER SALENGRO";;"AMBERIEU-EN-BUGEY";"01 50";"BS";"658";;;;;950;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100417A9098";2;"2017-07-06";;;2017;;"2017-07";;"2017-07";"35.13Z";5699;"ENEDIS";"444608442";"44460844209100";;;"false";;"RUE JEAN MONNET";"LA BRILLATTE";"AMBERIEU-EN-BUGEY";"01500";"AO";"1060";;;;;6836;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100417A9136";6;"2017-09-06";"2017-11-06";"2018-02-20";2017;;"2017-08";"2018-03";"2018-03";;;;;;"01500";"AMBERIEU EN BUGEY";"false";"37";"RUE AMEDEE BONNET";;"AMBERIEU-EN-BUGEY";"01500";"BD";"875";;;;;651;4;2;2;1;3;1;"true";"false";"false";0;0;294;0;0;0;30;0;0;30;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100417A9137";6;"2017-09-06";"2017-09-06";"2017-10-09";2017;;"2017-08";"2017-11";"2017-11";;;;;;"01500";"AMBERIEU EN BUGEY";"false";"15";"LOTISSEMENT LE PARC DE LA";;"AMBERIEU-EN-BUGEY";"01 50";"BL";"784";;;;;1080;4;2;2;1;3;1;"true";"false";"false";0;0;100;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100417A9149";2;"2017-10-17";;;2017;;"2017-11";;"2017-11";;;;;;"01450";"PONCIN";"false";;"3 PLACE GUSTAVE DE TRICAUD";;"AMBERIEU-EN-BUGEY";"01500";"BD";"689";;;;;168;4;2;2;1;3;1;"false";"false";"false";0;0;86;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100417A9165";2;"2017-11-27";;;2017;;"2017-11";;"2017-11";"71.12B";5499;"L'IMMO DU BON SENS";"512769209";"51276920900010";"01500";"AMBERIEU EN BUGEY";"false";"1";"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01 50";"AO";"868";;;;;205;4;2;2;4;4;4;"false";"false";"false";0;0;0;0;0;0;0;70;0;70;0;70;0;0;70;0;0;70;0;0;0;70;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100418A9001";2;"2018-02-27";;;2018;;"2018-03";;"2018-03";;;;;;"01 50";"AMBERIEU-EN-BUGEY";"false";"18";"RUE AGUETANT";;"AMBERIEU-EN-BUGEY";"01500";"AO";"111";;;;;1260;4;2;2;1;3;1;"false";"false";"false";0;0;160;0;0;0;160;23;0;160;0;0;23;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100418A9044";2;"2018-04-26";;;2018;;"2018-06";;"2018-06";"96.01B";5710;"LAVOCARO";"537537391";"53753739100022";"01 10";"OYONNAX";"false";"540";"AVENU LEON BLUM";;"AMBERIEU-EN-BUGEY";"01 50";"AM";"288";;;;;4560;4;1;1;4;;;"false";"false";"false";0;0;0;0;0;0;0;8244;19;0;0;0;0;0;0;0;0;8244;19;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100419A9173";6;"2020-03-04";"2020-04-04";"2020-06-25";2019;;"2020-02";"2021-06";"2021-06";;;;;;"01 50";"AMBERIEU-EN-BUGEY";"false";;"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01 50";"AR";"393";"AR";"394";"AR";"396";3645;4;2;5;4;;;"false";"false";"false";0;0;0;0;0;0;0;1107;8;0;0;0;0;0;0;0;0;1107;8;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100420A9013";2;"2020-02-29";;;2020;;"2020-02";;"2020-02";"35.13Z";5699;"ENEDIS";"444608442";"44460844213631";"69003";"LYON";"false";;"AV ROGER SALENGRO";;"AMBERIEU-EN-BUGEY";"01500";"BO";"662";"BO";"670";;;442533;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100420A9014";2;"2020-02-29";;;2020;;"2020-02";;"2020-02";"35.13Z";5699;"ENEDIS";"444608442";"44460844213631";"69003";"LYON";"false";;"CHEMIN DU DEPOT";;"AMBERIEU-EN-BUGEY";"01500";"BO";"670";;;;;442533;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100420A9015";2;"2020-02-29";;;2020;;"2020-02";;"2020-02";"35.13Z";5699;"ENEDIS";"444608442";"44460844213631";;;"false";;;;"AMBERIEU-EN-BUGEY";"01500";"BO";"653";;;;;1379;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100420A9054";2;"2020-07-21";;;2020;;"2020-07";;"2020-07";;;;;;"01500";"AMBERIEU-EN-BUGEY";"false";;"RUE DU TREMOLLARD";;"AMBERIEU-EN-BUGEY";"01 50";"AW";"427";"AW";"428";"AW";"381";91;4;2;5;3;;;"false";"false";"false";0;0;116;16;0;0;0;0;16;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100420A9090";2;"2020-08-28";;;2020;;"2020-08";;"2020-08";"68.20B";6540;"SCI DU FOURNALET I";"423018522";"42301852200015";"34000";"MONTPELLIER";"false";;"AVENUE ANDRE CITRO N";;"AMBERIEU-EN-BUGEY";"01500";"AK";"386";"AK";"425";"AK";"424";32156;4;2;5;4;;;"false";"false";"false";0;0;0;0;0;0;0;9135;13;0;0;0;0;0;0;0;0;9135;13;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100420A9145";6;"2020-11-05";"2021-10-05";"2023-08-31";2020;;"2020-11";"2024-03";"2024-03";;;;;;"01500";"AMBERIEU-EN-BUGEY";"false";"59";"RUE ALEXANDRE BERARD";;"AMBERIEU-EN-BUGEY";"01 50";"AO";"539";;;;;395;4;2;2;4;4;4;"false";"false";"false";0;0;0;0;0;0;0;93;0;93;0;93;0;0;0;0;0;93;0;93;0;93;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100420A9153";6;"2020-11-13";"2020-11-13";"2020-11-28";2020;;"2020-11";"2021-03";"2021-03";;;;;;"01500";"AMBERIEU EN BUGEY";"false";"6";"RUE DU CLOS DUTILLIER";;"AMBERIEU-EN-BUGEY";"01 50";"BD";"297";;;;;335;4;2;2;1;3;1;"false";"false";"false";0;0;97;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100421A9101";2;"2021-06-02";;;2021;;"2021-06";;"2021-06";"84.11Z";7346;"CTE DE COMMUNES DE LA PLAINE DE L'AIN";"240100883";"24010088300018";"01150";"CHAZEY-SUR-AIN";"false";"37";"AVENUE DE LA LIBERATION";;"AMBERIEU-EN-BUGEY";"01 50";"AH";"180";;;;;9776;4;2;2;4;4;4;"false";"false";"false";0;0;0;0;0;0;0;560;0;500;0;500;60;0;0;0;0;500;0;0;0;500;0;0;0;0;0;0;0;500;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100421A9168";2;"2021-08-17";;;2021;;"2021-08";;"2021-08";;;;;;"01500";"AMBERIEU-EN-BUGEY";"false";"19";"RUE DU TREMOLLARD";;"AMBERIEU-EN-BUGEY";"01500";"AW";"405";;;;;185;4;2;2;1;3;1;"false";"false";"false";0;0;190;0;0;0;34;0;0;34;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100421A9193";2;"2021-09-30";;;2021;;"2021-09";;"2021-09";"68.31Z";5710;"PATRIMOINE ET TRANSITION";"900784075";;"75011";"PARIS";"false";"24";"AVENU DE LA LIBERATION";;"AMBERIEU-EN-BUGEY";"01500";"AL";"570";"AL";"567";;;484;4;2;2;1;3;1;"false";"false";"false";0;0;120;0;0;0;120;0;0;120;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100421A9200";2;"2021-10-24";;;2021;;"2021-10";;"2021-10";"35.13Z";5699;"ENEDIS";"444608442";"44460844204333";"01000";"BOURG-EN-BRESSE";"false";;"RUE DES FRERES SALVEZ";"ZI EN POINT BOEUF";"AMBERIEU-EN-BUGEY";"01500";"AB";"526";;;;;0;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100422A9119";2;"2022-10-12";;;2022;"2022-01-01";"2022-10";;"2022-10";"68.20B";6540;"MARINE";"911744837";;"01500";"AMBERIEU-EN-BUGEY";"false";"79";"RUE ARISTIDE BRIAND";;"AMBERIEU-EN-BUGEY";"01500";"BR";"13";;;;;343;4;2;2;1;2;1;"false";"false";"false";0;0;205;0;144;0;205;79;0;61;0;0;0;0;61;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100422A9188";6;"2022-10-27";"2023-08-27";"2025-06-01";2022;;"2022-10";"2025-07";"2025-07";"68.20B";6540;"SCI MAFRE";"391817731";"39181773100014";"01500";"AMBERIEU-EN-BUGEY";"false";"1 - 3";"RUE ARISTIDE BRIAND";;"AMBERIEU-EN-BUGEY";"01500";"BD";"40";;;;;125;4;2;2;4;4;4;"false";"false";"false";0;0;0;0;0;0;0;83;0;9;0;9;0;0;0;0;0;83;0;9;0;9;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100423A9094";2;"2023-06-19";;;2023;;"2023-06";;"2023-06";"35.13Z";5699;"ENEDIS";"444608442";"44460844204333";"01000";"BOURG-EN-BRESSE";"false";;"CHEM DU CIMETIERE";"LES ALLYMES";"AMBERIEU-EN-BUGEY";"01500";"C";"188";;;;;0;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100424A9068";2;"2024-04-16";;;2024;;"2024-04";;"2024-04";;;;;;"01800";"VILLIEU-LOYES-MOLLON";"false";"9008";"RUE DU MARQUIS ALBERT DE D";;"AMBERIEU-EN-BUGEY";"01500";"AK";"405";;;;;1689;4;2;2;4;4;4;"false";"false";"false";0;0;130;0;0;0;0;391;0;159;0;159;0;0;0;0;0;391;0;159;0;159;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01004";"DP";"00100426A9026";2;"2026-03-26";;;2026;;"2026-03";;"2026-03";"61.20Z";5710;"T D F";"342404399";"34240439903453";"69003";"LYON";"false";;;"AUX AREINES";"AMBAÃÂRIEU-EN-BUGEY";"01500";"BH";"562";"BH";"541";"BH";"656";355;4;2;5;9;;;"false";"false";"false";0;0;0;0;0;0;0;5;15;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;15;0;5;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100515V0010";2;"2016-01-22";;;2015;;"2016-01";;"2016-01";"93.19Z";5499;"ECURIE OBADIA";"810049973";"81004997300011";"01330";"AMBERIEUX EN DOMBES";"false";"2244";"ROUTE DU GOUVERNEUR";;"AMBERIEUX EN DOMBES";"01330";"ZI";"36";;;;;9976;4;1;1;7;;;"false";"false";"false";0;0;0;0;0;0;0;1404;300;0;0;0;0;0;0;0;0;0;0;0;0;0;1404;300;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100516V0013";5;"2016-12-17";"2017-06-15";;2016;"2016-01-01";"2016-12";"2020-06";"2020-06";;;;;;"01330";"VILLARS LES DOMBES";"false";"0364";"ROUTE RD 82";;"AMBERIEUX EN DOMBES";;"AD";"75";;;;;2651;4;1;1;1;;;"false";"false";"false";0;0;0;130;0;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100517V0011";2;"2018-01-15";;;2017;;"2019-11";;"2019-11";;;;;;"01330";"AMBERIEUX EN DOMBES";"false";"268 B";"ROUTE DU GOUVERNEUR";;"AMBERIEUX EN DOMBES";"01330";"AD";"72";;;;;3136;4;1;1;4;;;"false";"false";"false";0;0;0;0;0;0;0;366;84;0;0;0;0;0;0;0;0;366;84;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100517V0014";2;"2018-02-05";;;2017;;"2018-11";;"2018-11";;;;;;"01330";"SAINTE OLIVE";"false";"464";"CHEMIN DES VERMOTS";;"AMBERIEUX EN DOMBES";"01330";"ZB";"162";"ZB";"167";"ZB";"168";0;4;1;1;7;;;"false";"false";"false";0;0;249;0;0;0;0;136;49;0;0;0;0;0;0;0;0;0;0;0;0;0;136;49;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100518V0026";6;"2019-02-19";"2019-09-19";"2020-12-10";2018;;"2019-02";"2021-03";"2021-03";"01.11Z";6598;"GRANGE BLANCHE";"399624089";"39962408900013";"01330";"AMBERIEUX EN DOMBES";"false";;"LES BARNADIERES";;"AMBERIEUX EN DOMBES";"01330";"ZL";"26";;;;;17914;4;1;1;7;;;"false";"false";"false";0;0;0;0;0;0;0;0;1881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1881;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100519V0034";5;"2020-06-25";"2020-09-29";;2019;;"2020-06";"2020-11";"2020-11";"41.10A";6599;"MALO DENT";"878237841";"87823784100019";"69250";"FLEURIEU SUR SAONE";"false";"49";"LOTIS LE PARC DES DOMBES";;"AMBERIEUX EN DOMBES";"01330";"ZN";"93";;;;;330;4;1;1;3;;;"false";"false";"false";0;0;0;0;0;0;0;0;109;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100521V0002";6;"2021-04-26";"2021-06-01";"2021-08-31";2021;;"2021-04";"2021-07";"2021-09";;;;;;"01330";"AMBERIEUX EN DOMBES";"false";;"LE BUISSON";;"AMBERIEUX EN DOMBES";"01330";"ZK";"105";;;;;2521;4;1;1;7;;;"false";"false";"false";0;0;200;0;0;0;0;300;145;0;0;0;0;0;0;0;0;0;0;0;0;0;300;145;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100521V0014";6;"2022-01-08";"2022-06-11";"2023-06-01";2021;"2021-01-01";"2022-03";"2023-06";"2023-06";"68.20B";6540;"D.A.L.E.";"799113725";"79911372500011";"01330";"AMBERIEUX EN DOMBES";"false";"285";"ROUTE DU 3 SEPTEMBRE 1944";;"AMBERIEUX EN DOMBES";"01330";"ZO";"128";;;;;0;4;1;1;4;;;"false";"false";"false";2;0;0;67;0;0;0;0;199;0;0;0;0;69;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100523V0005";2;"2023-10-20";;;2023;;"2024-10";;"2024-10";"55.30Z";5710;"L'OASIS DES DOMBES";"908375587";"90837558700023";"01330";"AMBERIEUX EN DOMBES";"false";;"ROUTE DE SAINT JEAN DE THU";;"AMBERIEUX-EN-DOMBES";"01330";"ZK";"115";"ZK";"115";;;65310;4;1;1;4;;;"false";"false";"false";0;0;0;0;0;0;0;1592;238;0;0;0;0;0;0;0;0;1592;238;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"PC";"00100524V0009";2;"2025-03-25";;;2024;;"2025-03";;"2025-03";"84.11Z";7210;"COMMUNE D AMBERIEUX EN DOMBES";"210100053";"21010005300011";"01330";"AMB RIEUX-EN-DOMBES";"false";;"ROUTE DU BUGEY";"LE BOURG";"AMB RIEUX-EN-DOMBES";"01330";"AB";"109";;;;;2472;4;2;5;9;;;"false";"false";"false";0;0;0;0;0;0;0;74;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;33;0;0;0;6
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"DP";"00100515V0006";6;"2015-03-24";"2016-10-24";"2020-03-10";2015;;"2015-03";"2020-08";"2020-08";;;;;;"01330";"AMBERIEUX EN DOMBES";"false";"41";"IMPAS MONTMORENCY";;"AMBERIEUX EN DOMBES";"01330";"AD";"165";;;;;1716;4;1;1;3;;;"false";"false";"false";0;0;98;0;0;0;0;0;11;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"DP";"00100518V0009";2;"2018-04-28";;;2018;;"2018-05";;"2018-05";;;;;;"01480";"JASSANS RIOTTIER";"false";"25";"RUE DE LA MAIRIE";;"AMBERIEUX EN DOMBES";"01330";"AD";"45";;;;;5320;4;2;2;4;4;4;"false";"false";"false";0;0;0;0;0;0;0;101;0;101;0;101;0;0;101;0;0;101;0;0;0;101;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01005";"DP";"00100519V0015";2;"2019-06-07";;;2019;;"2019-06";;"2019-06";"84.13Z";7353;"SI D ENERGIE ET DE E-COMMUNICATION DE L AIN";"250100211";"25010021100011";;;"false";;"RD 66 - LE BOURG";;"AMBERIEUX-EN-DOMBES";"01330";"ZN";"20";;;;;59161;4;1;1;9;;;"false";"false";"false";0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;5
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01007";"PC";"00100712A0049";6;"2013-04-30";"2013-11-25";"2014-04-15";2012;;"2013-05";"2013-12";"2014-10";"68.20A";5515;"SEM DE CONSTRUCTION DU DPT DE L AIN";"759200751";"75920075100130";;;"false";;"PL DE LA BOUVERIE";;"AMBRONAY";"01500";"AB";"278";;;;;59;4;2;2;3;4;3;"false";"false";"false";0;0;0;0;0;0;0;92;0;92;0;92;92;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;4
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01007";"PC";"00100713A0002";6;"2013-06-28";"2013-11-18";"2016-06-20";2013;"2016-06-20";"2013-07";"2014-10";"2016-08";"68.20A";4140;"DYNACITE OFFICE PUBLIC DE L'HABITAT DE L'AIN";"779306471";"77930647100037";;;"false";"36";"GRANDE RUE";"LE PLAT";"AMBRONAY";"01500";"AB";"309";"AB";"311";"AB";"649";3262;4;1;1;1;;;"false";"false";"false";0;0;0;1043;0;0;0;0;871;0;0;0;0;232;0;0;0;0;639;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01007";"PC";"00100715A0011";6;"2015-08-05";"2016-10-05";"2019-01-14";2015;;"2015-08";"2019-02";"2019-02";"35.11Z";5599;"CORUSCANT";"498579184";"49857918400033";"75009";"PARIS";"false";"7";"RUE DES FRERES SALVEZ";;"AMBRONAY";"01500";"ZO";"128";"ZO";"93";"ZO";"65";133879;4;1;1;3;;;"false";"false";"false";0;0;0;0;0;0;0;14135;48;0;0;0;14135;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01007";"PC";"00100715A0012";2;"2015-08-05";;;2015;;"2015-08";;"2015-08";"35.11Z";5599;"CORUSCANT";"498579184";"49857918400033";"75009";"PARIS";"false";"7";"RUE DES FRERES SALVEZ";;"AMBRONAY";"01500";"ZO";"93";"ZO";"65";"ZO";"64";0;4;1;1;3;;;"false";"false";"false";0;0;0;0;0;0;0;14135;48;0;0;0;14135;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"84";"Auvergne-Rhône-Alpes";"01";"Ain";"01007";"PC";"00100715A0039";5;"2016-03-07";"2016-06-06";;2015;;"2017-12";"2018-02";"2018-02";;;;;;"01500";"AMBERIEU-EN-BUGEY";"false";;"LES BLANCHERES NORD";;"AMBRONAY";"01500";"ZN";"435";;;;;5732;4;1;1;4;;;"false";"false";"false";0;0;0;0;0;0;0;0;284;0;0;0;0;0;0;0;0;0;284;0;0;0;0;0;0;0;0;0;0;0;0;0;7
